Feedback,Sentiment Label,Ratings,Sentiment
"['diagnosi', 'treatment', 'and', 'care', 'are', 'good', 'it', 'is', 'a', 'big', 'organis', 'cost', 'is', 'bit', 'on', 'the', 'higher', 'side', 'discharg', 'process', 'wa', 'not', 'smooth']",1,3,0.1875
"['the', 'ward', 'wa', 'also', 'veri', 'clean', 'and', 'well', 'maintain']",1,5,0.3666666666666667
"['my', 'mother', 'wa', 'treat', 'by', 'dr', 'vivek', 'padeg', 'and', 'team', 'the', 'pulmonologist', 'team', 'did', 'a', 'veri', 'thorough', 'diagnosi', 'and', 'suggest', 'the', 'best', 'cours', 'of', 'treatment']",1,4,1.0
"['diagnosi', 'treatment', 'and', 'care', 'are', 'good']",1,5,0.7
"['amaz', 'servic']",1,5,0.0
['good'],1,4,0.7
"['it', 'is', 'a', 'big', 'organis', 'and', 'a', 'larg', 'team', 'of', 'doctor', 'and', 'support', 'staff', 'do', 'a', 'decent', 'job', 'cost', 'is', 'bit', 'on', 'the', 'higher', 'side']",1,5,0.13888888888888887
"['im', 'veri', 'happi', 'with', 'thi', 'servic']",1,5,0.0
"['food', 'qualiti', 'at', 'hospit', 'need', 'improv', 'otherwis', 'excel', 'servic', 'from', 'doctor', 'and', 'hexa', 'buddi']",1,3,0.0
"['nirmala', 'wa', 'co', 'ordin', 'my', 'son', 'case', 'veri', 'knowledg', 'and', 'end', 'end', 'support', 'i', 'strongli', 'recommend', 'to', 'hexa', 'health']",1,5,0.0
"['the', 'time', 'of', 'admiss', 'and', 'discharg', 'for', 'insur', 'patient', 'can', 'be', 'provid', 'with', 'more', 'clariti']",1,4,0.5
"['good', 'servic', 'by', 'dilip', 'kumar']",1,4,0.7
"['so', 'worst', 'experi']",0,1,-1.0
"['the', 'recept', 'guy', 'are', 'worst', 'they', 'make', 'you', 'wait', 'like', 'hell']",0,1,-1.0
"['met', 'dr', 'sagar', 'c', 'in', 'pulmonolog', 'we', 'are', 'veri', 'grate', 'to', 'him', 'for', 'hi', 'apt', 'guidanc', 'onlin', 'appoint', 'book', 'wa', 'help', 'too', 'park', 'wa', 'a', 'challeng', 'though']",1,4,0.6
"['the', 'onli', 'great', 'doctor', 'that', 'is', 'avail', 'and', 'genuin', 'is', 'sujith', 'ms', 'if', 'not', 'for', 'sujith', 'ms', 'dont', 'even', 'visit', 'thi', 'hospit']",1,3,0.8
"['went', 'to', 'narayana', 'hospit', 'to', 'visit', 'obstetrician', 'dr', 'janani', 'sarvanan', 'she', 'is', 'liter', 'a', 'god', 'total', 'invis', 'and', 'forev', 'unavail']",0,1,0.0
"['good', 'servic', 'by', 'dr', 'jagadish', 'in', 'help', 'us', 'in', 'resolv', 'our', 'issu', 'dilip', 'kumar', 'in', 'co', 'ordin']",1,5,0.7
"['found', 'excel', 'servic', 'by', 'rajeshwari', 'from', 'billl', 'and', 'mod', 'soojanya', 'i', 'would', 'extend', 'my', 'thank', 'for', 'wonder', 'support', 'and', 'help']",1,5,0.2
"['good', 'servic', 'from', 'erasre', 'peaceful', 'hospit', 'patient', 'will', 'be', 'recov', 'fast']",1,5,0.3833333333333333
"['good', 'servic', 'by', 'dilip', 'kumar']",1,4,0.7
"['dr', 'sujith', 'treatment', 'is', 'veri', 'good', 'he', 'will', 'analys', 'diseas', 'from', 'the', 'report', 'for', 'better', 'cure']",1,5,0.6
"['i', 'realli', 'like', 'the', 'servic', 'there', 'thank', 'to', 'the', 'emerg', 'doctor', 'abhishek', 'and', 'thank', 'to', 'the', 'secur', 'guard', 'there']",1,5,0.0
"['good', 'hospit']",1,4,0.7
"['good', 'servic', 'by', 'dilip', 'in', 'help', 'us', 'in', 'consult']",1,5,0.7
"['wa', 'satisfi', 'with', 'test', 'and', 'time', 'taken', 'for', 'that', 'approxim', 'she', 'would', 'have', 'explain', 'all', 'detail', 'of', 'the', 'test', 'conduct', 'which', 'did', 'not', 'onli', 'in', '5', 'minut', 'she', 'complet']",1,3,0.0
"['good', 'servic', 'by', 'dilip']",1,5,0.7
"['emerg', 'ward', 'depart', 'is', 'the', 'worst', 'the', 'worst', 'emerg', 'depart', 'i', 'have', 'seen', 'in', 'bangalor']",0,1,-1.0
"['overal', 'servic', 'and', 'respons', 'is', 'veri', 'good']",1,5,0.7
"['new', 'excel', 'experi', 'thank', 'nh']",1,4,0.13636363636363635
"['good', 'servic', 'by', 'dilip', 'kumar', 'in', 'help', 'us', 'finish', 'the', 'thing', 'faster', 'at', 'opd']",1,5,0.7
"['narayana', 'should', 'tri', 'and', 'educ', 'their', 'employe', 'on', 'triag', 'protocol', 'becaus', 'the', 'servic', 'doesnt', 'look', 'like', 'that', 'of', 'a', 'hospit']",0,1,0.0
"['thi', 'review', 'isnt', 'special', 'about', 'the', 'hospit', 'per', 'say', 'i', 'had', 'book', 'an', 'inperson', 'appoint', 'with', 'her', 'a', 'few', 'month', 'ago', 'to', 'understand', 'the', 'risk', 'and', 'gener', 'consult', 'about', 'sexual', 'educ', 'and', 'contracept', 'precaut', 'to', 'take']",0,2,0.21904761904761905
"['it', 'wa', 'the', 'first', 'time', 'i', 'ever', 'consult', 'a', 'doctor', 'by', 'myself', 'and', 'frankli', 'it', 'wa', 'an', 'ugli', 'experi', 'have', 'her', 'as', 'my', 'doctor', 'that', 'day']",0,1,0.25
"['i', 'feel', 'compel', 'to', 'share', 'my', 'recent', 'experi', 'at', 'your', 'hospit', 'and', 'unfortun', 'it', 'wa', 'far', 'from', 'satisfactori']",0,2,0.05
"['the', 'worst', 'hospit', 'ever', 'in', 'the', 'world', 'pleas', 'if', 'you', 'are', 'in', 'an', 'emerg', 'or', 'even', 'not', 'in', 'an', 'emerg', 'situat']",0,1,-1.0
"['there', 'servic', 'is', 'so', 'ridicul']",1,5,0.0
"['no', 'respons', 'to', 'ani', 'queri', 'even', 'when', 'it', 'is', 'their', 'mistak', 'they', 'just', 'keep', 'repeat', 'the', 'same', 'mistak', 'and', 'at', 'the', 'end', 'it', 'is', 'the', 'patient', 'fault']",0,1,0.0
"['it', 'wa', 'am', 'amaz', 'experi', 'and', 'team', 'at', 'the', 'counter', 'were', 'veri', 'co', 'oper', 'and', 'help', 'in', 'all', 'my', 'requir', 'at', 'hospit', 'thnx']",1,4,0.0
"['dr', 'pratibha', 'dermatolog', 'dr', 'wa', 'veri', 'good']",1,5,0.7
"['we', 'had', 'a', 'great', 'experi', 'at', 'the', 'hospit', 'dr', 'amarnath', 'reddi', 'sir', 'is', 'a', 'geniou', 'person', 'and', 'a', 'veri', 'care', 'doctor']",1,4,0.8
"['worst', 'hospit', 'the', 'peopl', 'insid', 'were', 'so', 'rude', 'and', 'not', 'readi', 'to', 'treat', 'the', 'patient', 'itself', 'think', 'befor', 'visit', 'thi', 'hospit']",0,2,-0.65
"['i', 'went', 'to', 'narayan', 'hospit', 'for', 'the', 'first', 'time', 'with', 'my', 'father', 'i', 'want', 'to', 'share', 'some', 'experi', 'i', 'realli', 'like', 'the', 'servic', 'there', 'thank', 'to', 'the', 'emerg', 'doctor', 'abhishek']",1,5,0.25
"['they', 'have', 'expert', 'doctor', 'who', 'give', 'the', 'right', 'medicin', 'and', 'help', 'the', 'patient', 'recov', 'fast', 'medic', 'test', 'and', 'get', 'the', 'requir', 'medicin', 'from', 'pharmaci', '']",1,5,0.24285714285714285
"['patient', 'friendli', 'take', 'good', 'care', 'for', 'the', 'patient', 'and', 'give', 'first', 'prefer', 'much', 'satisfi', 'throughout', '10', 'month', 'journey', 'thank', 'onc', 'again']",1,4,0.3833333333333333
"['hi', 'thank', 'you', 'for', 'rate', 'us', '5', 'star', 'were', 'glad', 'to', 'know', 'that', 'you', 'had', 'a', 'posit', 'experi', 'in', 'our', 'care', 'take', 'care', 'team', 'narayana', 'health']",1,5,0.5
"['he', 'will', 'analys', 'diseas', 'from', 'the', 'report', 'for', 'better', 'cure', 'hi', 'medic', 'alway', 'effect', 'the', 'good', 'doctor', 'for', 'cold', 'asthama', 'fever', 'and', 'ani', 'alergi', 'relat', 'to', 'throat', 'and', 'also', 'support', 'of', 'narayani', 'hospit', 'is', 'veri', 'good']",1,5,0.32499999999999996
"['5', 'star', 'for', 'dr', 'manjula', 'hm', 'she', 'ha', 'been', 'super', 'support', 'and', 'care', 'throughout', 'my', 'pregnanc', 'and', 'ensur', 'normal', 'deliveri', 'she', 'is', 'wonder', 'profession', 'as', 'well', 'as', 'person', 'compassion', 'and', 'humbl', 'attitud', 'is', 'a', 'cherri', 'on', 'the', 'top']",1,5,0.3277777777777778
"['i', 'had', 'an', 'amaz', 'experi', 'with', 'dr', 'manjula', 'hm', 'in', 'narayana', 'hospit', 'hsr', 'she', 'wa', 'veri', 'patient', 'with', 'me', 'and', 'help', 'me', 'out', 'dure', 'all', 'my', 'medic', 'emerg', 'the', 'hospit', 'also', 'provid', 'all', 'the', 'facil', 'and', 'support', 'need']",1,4,0.0
"['veri', 'veri', 'clean', 'hospet', 'dr', 'abhinav', 'sir', 'so', 'great', 'nice', 'speak', 'he', 'explain', 'everyth', 'about', 'my', 'son', 'health', 'issu', 'in', 'a', 'veri', 'clear', 'manner']",1,5,0.4666666666666667
"['i', 'had', 'perform', 'an', 'endoscopi', 'test', 'and', 'found', 'the', 'experi', 'to', 'veri', 'veri', 'manag', 'and', 'perform', 'by', 'skill', 'empathet', 'fixtur', 'and', 'hospit', 'staff', 'overal', 'a', 'veri', 'comfort', 'and', 'profession', 'experi']",1,4,0.0
"['i', 'visit', 'to', 'thi', 'hospit', 'to', 'consult', 'with', 'dr', 'karthik', 's', 'n', 'gener', 'medicin', 'i', 'had', 'a', 'veri', 'good', 'experi', 'hospit', 'is', 'also', 'provid', 'good', 'servic', 'term', 'of', 'assess', 'appoint', 'treatment', 'consult']",1,5,0.7
"['at', 'the', 'outset', 'i', 'thank', 'sister', 'shireen', 'in', 'the', 'opd', 'who', 'yesterday', 'help', 'to', 'book', 'appoint', 'with', 'dr', 'vijay', 'as', 'be', 'supersenior', 'citizen', 'i', 'am', 'ignor', 'of', 'book', 'an', 'appoint', 'onlin', 'kindli', 'restor', 'our', 'old', 'type', 'of', 'book']",1,5,0.1
"['have', 'taken', 'person', 'care', 'to', 'treat', 'me', 'well', 'and', 'advis', 'further', 'investig', 'they', 'were', 'carri', 'out', 'by', 'the', 'lab', 'and', 'usg', 'today', 'utmost', 'care', 'and', 'the', 'staff', 'sharmila', 'and', 'anu', 'gowda', 'for', 'all', 'the', 'help', 'extend', 'me']",1,5,0.0
"['i', 'have', 'visit', 'to', 'take', 'my', 'second', 'dose', 'and', 'process', 'wa', 'realli', 'smooth', 'hospit', 'from', 'all', 'staff', 'are', 'realli', 'appreci', 'shanti', 'took', 'good', 'care', 'and', 'provid', 'all', 'detail', 'befor', 'vaccin', 'thank', 'you']",1,5,0.3666666666666667
"['i', 'had', 'consult', 'with', 'dr', 'saji', 'regard', 'my', 'father', 'hip', 'injuri', 'it', 'wa', 'realli', 'good', 'experi', 'to', 'have', 'a', 'clear', 'understand', 'of', 'issu', 'and', 'appropri', 'recommend', 'for', 'treatment']",1,5,0.39999999999999997
"['thi', 'is', 'a', 'veri', 'good', 'hospit', 'veri', 'nice', 'doctor', 'and', 'good', 'treatment', 'worth', 'of', 'money', 'charg', 'hygien', 'and', 'good', 'facil']",1,4,0.6
"['i', 'wa', 'veri', 'impress', 'with', 'the', 'doctor', 'and', 'the', 'staff', 'wa', 'friendli', 'and', 'help', 'i', 'wa', 'abl', 'to', 'get', 'an', 'appoint', 'she', 'took', 'the', 'time', 'to', 'answer', 'all', 'of', 'my', 'question', 'and', 'i', 'felt', 'confid', 'in', 'her', 'abil', 'to', 'help', 'me']",1,5,0.0
"['sampl', 'collect', 'on', 'time', 'prompt', 'punctual', 'attent', 'and', 'courteou', 'nurs', 'well', 'attend', 'care', 'give', 'minut', 'attent', 'doctor', 'detail', 'well', 'explainingand', 'guid', 'specialist']",1,5,0.0
"['minut', 'detail', 'elicit', 'and', 'patient', 'hear', 'patient', 'infirm', 'and', 'clear', 'instruct', 'cost', 'reason']",1,5,0.10000000000000002
"['treatment', 'is', 'realli', 'awesom', 'but', 'the', 'fee', 'you', 'are', 'charg', 'is', 'realli', 'veri', 'high', 'normal', 'person', 'cannot', 'afford', 'it', 'pleas', 'do', 'some', 'concess', 'for', 'middl', 'group', 'peopl']",1,4,0.155
"['wa', 'suffer', 'from', 'sever', 'throat', 'pain', 'for', '5', 'day', 'consult', 'dr', 'ria', 'ent', 'specialist', 'to', 'my', 'surpris', 'the', 'pain', 'almost', 'gone', 'in', '8', 'hr', 'after', 'take', 'med', 'suggest', 'by', 'her', 'dr', 'ria', 'even', 'suggest', 'how', 'i', 'can', 'fix', 'my', 'sleep', 'problem']",1,5,0.0
"['i', 'had', 'been', 'visit', 'the', 'hospit', 'last', 'week', 'it', 'an', 'imagin', 'hospit', 'everybodi', 'is', 'veri', 'help', 'especi', 'mr', 'runa', 'da', 'she', 'is', 'veri', 'much', 'help', 'and', 'veri', 'cooper', 'i', 'never', 'forget', 'her', 'help', 'dure', 'my', 'visit']",1,5,0.1
"['it', 'wa', 'am', 'amaz', 'experi', 'and', 'team', 'at', 'the', 'counter', 'were', 'veri', 'co', 'oper', 'and', 'help', 'in', 'all', 'my', 'requir', 'at', 'hospit', 'thnx', 'posit']",1,4,0.0
"['visit', 'naraya', 'hrudayalaya', 'for', 'health', 'checkup', 'dure', 'the', 'weekend', 'usual', 'veri', 'crowd', 'and', 'took', 'around', '5', '6', 'hour', 'for', 'complet', 'routin', 'checkup', 'staff', 'is', 'support', 'and', 'cleanli', 'is', 'maintain']",1,5,-0.25
"['good', 'servic', 'by', 'dilip', 'kumar', 'in', 'help', 'us', 'finish', 'the', 'thing', 'faster', 'at', 'opd']",1,5,0.7
"['i', 'have', 'consult', 'dr', 'karthik', 'sir', 'i', 'would', 'say', 'one', 'of', 'best', 'doctor', 'near', 'hsr', 'he', 'do', 'systemat', 'examin', 'no', 'hurri', 'explain', 'issu', 'calmi', 'and', 'wont', 'suggest', 'unnecessari', 'test']",1,4,0.55
"['nowaday', 'i', 'have', 'seen', 'doctor', 'they', 'wont', 'even', 'touch', 'patient', 'and', 'never', 'use', 'sethoscop', 'ask', 'everyth', 'to', 'patient', 'and', 'write', 'down', 'some', 'tablet', 'but', 'karthik', 'sir', 'do', 'through', 'examin', 'and', 'treat', 'patient', 'thank', 'you', 'sir']",1,5,-0.15555555555555559
"['must', 'come', 'for', 'ani', 'cardio', 'issu', 'they', 'are', 'titan', 'for', 'cardio', 'health', 'thank', 'you', 'nh', 'team', 'from', 'ground', 'handl', 'staff', 'to', 'doctor', 'all', 'are', 'superb', 'in', 'their', 'assign', 'job', 'kudo', 'to', 'the', 'organ']",1,4,1.0
"['the', 'hospit', 'will', 'not', 'take', 'you', 'for', 'a', 'ride', 'with', 'unwant', 'test', '']",1,5,0.0
"['the', 'doctor', 'do', 'physic', 'examin', 'and', 'with', 'the', 'symptom', 'find', 'and', 'their', 'experi', 'proceed', 'with', 'medic']",1,5,0.0
"['thank', 'you', 'doctor', 'and', 'nh', 'hospit']",1,4,0.0
"['dr', 'ramesh', 'patil', 'examin', 'me', 'care', 'and', 'satisfi', 'by', 'all', 'mean', 'as', 'an', 'expert', 'neurologist', 'he', 'impress', 'deepli', 'with', 'hi', 'cool', 'behaviour']",1,5,0.01874999999999999
"['good', 'servic', 'from', 'erasre', 'peaceful', 'hospit', 'patient', 'will', 'be', 'recov', 'fast']",1,4,0.3833333333333333
"['doctor', 'and', 'staff', 'are', 'veri', 'support', 'and', 'help', 'thi', 'is', 'my', 'first', 'visit', 'to', 'hsr', 'lay', 'out', 'hospit', 'i', 'am', 'amaz']",1,5,0.25
"['wonder', 'experi', 'had', 'a', 'consult', 'with', 'the', 'doctor', 'and', 'wa', 'advis', 'veri', 'well', 'umair', 'assist', 'a', 'lot', 'he', 'wa', 'veri', 'help', 'and', 'veri', 'patient', 'friendli']",1,5,0.0
"['a', 'solid', 'money', 'mint', 'busi', 'factori', 'half', 'and', 'hour', 'dress', 'job', 'done', 'in', '2', 'hour', 'and', 'henc', 'bill', 'of', '500', 'easili', 'escal', 'to', '2000']",0,1,-0.08333333333333333
"['good', 'and', 'clean', 'hospit']",1,5,0.5333333333333333
"['there', 'is', 'great', 'team', 'of', 'doctor', 'and', 'good', 'ot', 'facil', 'the', 'medic', 'facil', 'are', 'all', 'great', 'with', 'good', 'inpati', 'post', 'oper', 'care', 'by', 'doctor', 'nurs']",1,4,0.75
"['the', 'housekeep', 'staff', 'is', 'also', 'good', 'but', 'they', 'can', 'respond', 'to', 'call', 'from', 'the', 'room', 'a', 'littl', 'faster']",1,3,0.7
"['the', 'admin', 'account', 'depart', 'are', 'veri', 'unprofession', 'with', 'discharg', 'and', 'insur', 'calim', 'settlement', 'had', 'a', 'realli', 'bad', 'experi', 'dure', 'discharg', 'they', 'need', 'to', 'be', 'sensit', 'and', 'more', 'transpar', 'toward', 'the', 'patient', 'and', 'hi', 'her', 'famili']",0,1,-0.09999999999999992
"['the', 'park', 'is', 'veri', 'limit', 'with', 'space', 'for', '10', '15', 'car', 'with', 'lot', 'of', 'bird', 'drop', 'fall', 'on', 'the', 'car']",1,3,0.0
"['the', 'street', 'next', 'to', 'the', 'hospit', 'are', 'narrow', 'and', 'can', 'be', 'conjust', 'so', 'better', 'to', 'avoid', 'the', 'street', 'next', 'to', 'hospit']",1,3,0.075
"['car', 'can', 'be', 'park', 'on', 'the', 'nearbi', 'street', 'is', 'hospit', 'park', 'is', 'unavail']",1,3,0.0
"['the', 'staff', 'are', 'veri', 'friendli', 'although', 'it', 'wa', 'a', 'walkin', 'appoint', 'i', 'did', 'not', 'have', 'to', 'wait', 'for', 'a', 'long', 'time', 'dr', 'saji', 'is', 'my', 'most', 'favour', 'doctor', 'he', 'is', 'so', 'humbl', 'kind', 'and', 'care']",1,5,0.35000000000000003
"['the', 'worst', 'hospit', 'ever', 'in', 'the', 'world']",0,1,-1.0
"['pleas', 'if', 'you', 'are', 'in', 'an', 'emerg', 'or', 'even', 'not', 'in', 'an', 'emerg', 'situat', 'dont', 'ever', 'come', 'here']",0,1,0.0
"['they', 'dont', 'know', 'how', 'to', 'be', 'profession', 'and', 'treat', 'their', 'patient', 'for', 'just', 'a', 'report', 'they', 'took', '2hr', 'to', 'give']",0,1,0.0
"['i', 'request', 'each', 'and', 'everi', 'person', 'not', 'to', 'come', 'here', 'pleas', 'save', 'your', 'time', 'and', 'energi']",0,2,0.0
"['hospit', 'doctor', 'are', 'not', 'good']",0,2,-0.35
"['they', 'are', 'give', 'medicin', 'and', 'ask', 'for', 'lot', 'of', 'test', 'by', 'onli', 'guess', 'as', 'they', 'are', 'not', 'experienc', 'for', 'me', 'they', 'ask', 'lot', 'of', 'test', 'but', 'not', 'abl', 'to', 'find', 'out', 'whi', 'i', 'am', 'get', 'mild', 'fever', 'in', 'even', 'better', 'i', 'do', 'check', 'up', 'in', 'sakara', 'or', 'manip']",0,1,0.41666666666666663
"['if', 'you', 'are', 'visit', 'thi', 'hospit', 'visit', 'at', 'your', 'own', 'risk', 'for', 'major', 'test', 'they', 'will', 'get', 'a', 'declar', 'sign', 'by', 'you', 'befor', 'test', 'to', 'reliev', 'themselv', 'of', 'all', 'respons', 'and', 'then', 'your', 'life', 'is', 'in', 'the', 'hand', 'of', 'incompet', 'peopl']",0,2,0.33125
"['there', 'servic', 'is', 'so', 'ridicul', 'no', 'respons', 'to', 'ani', 'queri', 'even', 'when', 'it', 'is', 'their', 'mistak', 'they', 'just', 'keep', 'repeat', 'the', 'same', 'mistak', 'and', 'at', 'the', 'end', 'it', 'is', 'the', 'patient', 'fault']",0,1,0.0
"['had', 'the', 'worst', 'experi', 'ever', 'here', 'took', 'my', 'sister', 'here', 'she', 'wa', 'have', 'black', 'out', '']",0,1,-0.5833333333333334
"['overal', 'averag', 'servic', 'they', 'give', 'onli', '1', 'followup', 'free', 'when', 'a', 'doctor', 'prescrib', 'ani', 'health', 'checkup', 'then', 'you', 'need', 'to', 'take', 'anoth', 'paid', 'book', 'to', 'show', 'your', 'report', 'to', 'the', 'doctor', 'the', 'admin', 'and', 'bill', 'counter', 'staff', 'are', 'veri', 'rude', 'and', 'unprofession']",1,3,0.05000000000000002
"['good', 'servic']",1,4,0.7
"['hospit', 'doctor', 'are', 'not', 'good']",0,1,-0.35
"['i', 'visit', 'narayana', 'multispci', 'hospit', 'at', 'hsr', 'layout', 'and', 'it', 'wa', 'a', 'surprisingli', 'pleasant', 'experi']",1,5,0.7333333333333333
"['the', 'staff', 'wa', 'help', 'enough', 'to', 'guid', 'me', 'all', 'throughout', 'the', 'time', 'i', 'spent', 'at', 'the', 'hospit', 'the', 'wait', 'time', 'for', 'the', 'checkup', 'wa', 'not', 'veri', 'long', 'and', 'the', 'doctor', 'wa', 'veri', 'good', 'he', 'took', 'the', 'time', 'and', 'had', 'the', 'patienc', 'to', 'explain', 'everyth', 'about', 'my', 'problem']",1,4,0.13749999999999998
"['i', 'wa', 'given', 'a', 'proper', 'diagnosi', 'and', 'all', 'my', 'symptom', 'were', 'taken', 'into', 'consider', 'the', 'cafeteria', 'wa', 'good', 'and', 'on', 'ground', 'floor', 'they', 'have', 'cafe', 'coffeday']",1,5,0.35
"['the', 'entir', 'hospit', 'is', 'veri', 'clean', 'and', 'veri', 'well', 'maintain', 'with', 'staff', 'to', 'help', 'out', 'with', 'ani', 'doubt', 'that', 'you', 'might', 'have', 'it', 'is', 'definit', 'recommend', 'if', 'someon', 'is', 'look', 'for', 'proper', 'care']",1,4,0.18333333333333335
"['olni', 'issu', 'is', 'there', 'wa', 'long', 'queue', 'at', 'the', 'recept', 'on', 'earli', 'morn']",1,3,-0.05
"['i', 'wa', 'veri', 'impress', 'with', 'the', 'doctor', 'and', 'the', 'staff', 'wa', 'friendli', 'and', 'help', 'i', 'wa', 'abl', 'to', 'get', 'an', 'appoint', 'quickli']",1,5,0.0
"['i', 'would', 'highli', 'recommend', 'narayana', 'hospit']",1,5,0.0
"['worst', 'emerg', 'servic', 'i', 'have', 'ever', 'seen']",0,1,-1.0
"['i', 'have', 'never', 'seen', 'a', 'hospit', 'outright', 'deni', 'a', 'patient', 'support', 'is', 'it', 'becaus', 'they', 'are', 'understaf', 'at', 'the', 'emerg', 'unit', 'i', 'donâ€™t', 'know', 'anyway', 'i', 'had', 'to', 'go', 'to', 'anoth', 'hospit', 'nearbi', 'where', 'they', 'immedi', 'took', 'me', 'to', 'a', 'room', 'to', 'dress', 'up', 'my', 'injuri']",0,1,0.0
"['when', 'to', 'the', 'opd', 'section', 'the', 'staff', 'there', 'prioritis', 'their', 'own', 'peopl', 'for', 'the', 'doctor', 'visit', 'inspit', 'of', 'take', 'appoint', 'wa', 'made', 'to', 'wait', 'for', '2', 'hr', 'and', 'the', 'staff', 'there', 'wa', 'prioritis', 'the', 'medic', 'rep', 'and', 'other', 'agent']",0,2,0.2375
"['worst', 'emerg', 'servic', 'i', 'have', 'ever', 'seen', 'i', 'kept', 'wait', 'for', 'more', 'than', '3', 'hr', 'to', 'get', 'iv', 'inject', 'the', 'hospit', 'doe', 'not', 'have', 'separ', 'facil', 'to', 'provid', 'iv', 'inject', 'or', 'other', 'similar', 'kind', 'of', 'oper']",0,1,-0.0050000000000000044
"['i', 'do', 'not', 'recommend', 'thi', 'hospit', 'at', 'all', 'pleas', 'think', 'twice', 'befor', 'go', 'to', 'narayana', 'hospit', 'hsr', 'layout']",0,2,0.0
"['prompt', 'punctual', 'attent', 'and', 'courteou', 'well', 'attend', 'care', 'give', 'minut', 'attent', 'cost', 'reason']",1,5,0.0
"['no', 'support', 'for', 'patient', 'after', 'consult', 'hour', 'onli', 'you', 'can', 'talk', 'to', 'doctor', 'if', 'you', 'book', 'a', 'appoint', 'be', 'regular', 'visitor', 'also', 'not', 'help', 'doctor', 'is', 'good', 'but', 'naryana', 'healthcar', 'hospit', 'is', 'bad']",0,1,3.700743415417188e-17
"['most', 'pathet', 'clinic', 'i', 'would', 'say', 'they', 'did', 'xray', 'unnecessari', 'and', 'most', 'importantli', 'they', 'told', 'me', 'i', 'have', 'infect', 'in', 'lung', 'when', 'check', 'with', 'other', 'doctor', 'it', 'wa', 'all', 'good', 'not', 'recommend', 'at', 'all']",0,2,0.39375
"['thi', 'is', 'an', 'emerg', 'case', 'and', 'you', 'would', 'at', 'least', 'expect', 'one', 'person', 'to', 'be', 'sent', 'insid', 'with', 'the', 'patient', 'just', 'for', 'an', 'emerg', 'situat', 'but', 'they', 'wonâ€™t', '1', 'star', 'for', 'hospit', 'here']",0,1,-0.3
"['treatment', 'is', 'realli', 'awesom']",1,5,0.0
"['they', 'ask', 'me', 'to', 'come', 'after', '2', 'day', 'to', 'show', 'to', 'the', 'orthopedician', 'and', 'when', 'i', 'came', 'for', 'the', 'same', 'they', 'are', 'treat', 'me', 'as', 'new', 'patient', 'ask', 'me', 'to', 'book', 'an', 'appoint', 'with', 'the', 'orthopedician', 'and', 'wait', 'for', 'slot']",0,1,0.06818181818181818
"['matter', 'is', 'not', 'specif', 'the', 'money', 'it', 'is', 'the', 'attitud', 'or', 'gestur', 'which', 'hurt', 'the', 'tens', 'patient']",0,2,0.0
"['we', 'had', 'book', 'an', 'eye', 'consult', 'with', 'dr', 'vinay', 'patil', 'but', 'some', 'other', 'dr', 'check', 'us', 'under', 'hi', 'name', 'and', 'didnt', 'give', 'eye', 'no', 'also', 'he', 'then', 'redirect', 'us', 'to', 'sankalp', 'nethralaya', 'hospitaloveral', 'eye', 'checkup', 'experi', 'wa', 'veri', 'bad']",0,1,-0.4124999999999999
"['one', 'good', 'thing', 'about', 'thi', 'hospit', 'in', 'comparison', 'to', 'other', 'one', 'is', 'the', 'respons', 'of', 'the', 'all', 'staff', 'though', 'there', 'are', 'delay']",1,3,0.2875
"['one', 'if', 'the', 'worst', 'experi', 'i', 'had', 'today']",0,1,-1.0
"['it', 'wa', 'overal', 'good', 'experi', 'doctor', 'and', 'manag', 'from', 'nh', 'were', 'support', 'bajaj', 'finserv', 'came', 'as', 'saviour', 'when', 'our', 'claim', 'from', 'insur', 'got', 'reject', 'me', 'to', 'get', 'the', 'process', 'done', 'with', 'no', 'glitch']",1,4,0.7
"['good', 'servic', 'by', 'dr', 'jagadish', 'in', 'help', 'us', 'in', 'resolv', 'our', 'issu', 'dilip', 'kumar', 'in', 'co', 'ordin']",1,5,0.7
"['anoth', 'worst', 'experi', 'simpli', 'peopl', 'be', 'there', 'and', 'mani', 'thing', 'not', 'avail', 'i', 'dont', 'know', 'what', 'the', 'pharmaci', 'manag', 'do', 'there', 'not', 'do', 'their', 'job', 'properli', 'i', 'ha', 'thi', 'experi', 'mani', 'time']",1,3,-1.0
"['treatment', 'and', 'other', 'servic', 'are', 'good', 'they', 'will', 'charg', 'more', 'for', 'emerg', 'servic', 'dure', 'night', 'in', 'hous', 'canteen', 'for', 'and', 'food', 'servic', 'for', 'patient', 'admit', 'is', 'not', 'good', 'iâ€™m', 'disappoint', 'with', 'their', 'time', 'servic']",1,3,0.18125
"['veri', 'poor', 'bad', 'worst', 'experi', 'for', 'a', 'hairlin', 'fractur', 'as', 'per', 'doctor', 'due', 'to', 'unwant', 'plaster', 'cast', 'for', '2', 'month', 'i', 'made', 'my', 'leg', 'underperform', 'els', 'i', 'wa', 'fit', 'for', 'run', 'i', 'ask', 'doctor', 'to', 'show', 'me', 'the', 'crack', 'in', 'ct', 'report', 'he', 'refus', '']",0,1,-0.36499999999999994
